"Incident ID","Incident Date",State,"City Or County",Address,Killed,Injured,Operations
2192269,"December 17, 2021",Indiana,Elkhart,"2902 Cassopolis St",0,2,N/A
2192267,"December 17, 2021","Rhode Island",Providence,"445 Promenade St",0,1,N/A
2191553,"December 17, 2021",Florida,Jacksonville,"5700 Village Pond Cir",0,1,N/A
2192263,"December 17, 2021",Florida,Gainesville,"6519 W Newberry Rd",1,0,N/A
2192261,"December 17, 2021",Texas,Lubbock,"700 block of E Ursuline St",1,0,N/A
2191589,"December 17, 2021",Connecticut,Stratford,"Light St",1,1,N/A
2191906,"December 17, 2021",Illinois,Chicago,"11100 block of S Doty Ave",1,1,N/A
2192236,"December 17, 2021",Illinois,Chicago,N/A,0,1,N/A
2192231,"December 17, 2021",Illinois,Chicago,"5700 block of S Aberdeen St",0,1,N/A
2192217,"December 17, 2021",Illinois,Chicago,"400 block of N Wabash Ave",0,2,N/A
2191519,"December 17, 2021",Illinois,Chicago,"2800 block of W Armitage Ave",0,1,N/A
2192192,"December 17, 2021",Arkansas,Monticello,"427 US-425 N",0,1,N/A
2191926,"December 17, 2021",Pennsylvania,Philadelphia,"1700 block of Point Breeze Ave",1,1,N/A
2192175,"December 17, 2021","New York","New York (Manhattan)","690 Academy St",0,2,N/A
2192172,"December 17, 2021","New York",Brooklyn,"1430 Rockaway Pkwy",1,1,N/A
2261665,"December 17, 2021",Tennessee,Memphis,"2800 block of Shady Vista Dr",1,0,N/A
2192167,"December 17, 2021",Louisiana,Alexandria,"Chester St and Levin St",0,1,N/A
2193247,"December 17, 2021",Mississippi,Saucier,"MS-15 and Posey Bridge Rd",1,0,N/A
2192158,"December 17, 2021",Alabama,Mobile,"Barker Dr W",0,1,N/A
2193245,"December 17, 2021",Louisiana,Monroe,"5300 block of Desiard St",0,1,N/A
2193921,"December 17, 2021",Mississippi,Myrtle,MS-178,1,0,N/A
2193236,"December 17, 2021",Alabama,Montgomery,"2700 block of Eastern Blvd",0,1,N/A
2195193,"December 17, 2021",Colorado,Greeley,N/A,0,1,N/A
2192315,"December 17, 2021","New York",Rochester,"29 Bennington Dr",1,0,N/A
2192385,"December 17, 2021",Missouri,"Saint Louis","1500 block of Agnes Ave",1,0,N/A
2192511,"December 17, 2021","North Carolina","Cerro Gordo",N/A,1,2,N/A
2192111,"December 17, 2021","District of Columbia",Washington,"Galveston St SW",0,1,N/A
2191956,"December 17, 2021",Virginia,"Newport News","500 block of Randolph Rd",0,1,N/A
2272529,"December 17, 2021",Texas,"La Marque","Layman St",0,1,N/A
2192728,"December 17, 2021",Florida,"Port Saint Lucie","SE Tiffany Ave and SE Hillmoor Dr",1,0,N/A
2192570,"December 17, 2021",Virginia,Sperryville,"Slate Mills Rd",1,0,N/A
2192077,"December 17, 2021",Texas,"San Antonio","W Ansley Blvd",0,1,N/A
2192228,"December 17, 2021",Florida,"Lake Worth (Palm Springs)","Bonnie St",1,1,N/A
2191524,"December 17, 2021",Florida,"Hollywood (Miramar)","3601 SW 89th Ave",0,0,N/A
2191761,"December 17, 2021",Maryland,Baltimore,"Edmonson Ave and Franklintown Rd",0,1,N/A
2193795,"December 17, 2021",Maryland,Baltimore,"600 block of Cherry Hill Rd",0,1,N/A
2191757,"December 17, 2021",Maryland,Baltimore,"1800 block of Castle St",0,3,N/A
2192058,"December 17, 2021",Colorado,Denver,"1300 block of Stout St",1,1,N/A
2192178,"December 17, 2021",Louisiana,"New Orleans","N Broad St and Dumaine St",1,0,N/A
2192052,"December 17, 2021",Maryland,Baltimore,"400 block of S Mount St",0,1,N/A
2191967,"December 17, 2021","North Carolina",Durham,"Holloway St and N Briggs Ave",1,0,N/A
2192360,"December 17, 2021",Ohio,Columbus,"4800 block of Rolling Brook Ln",0,1,N/A
2191232,"December 16, 2021",Virginia,Richmond,"2300 block of Bethel St",1,0,N/A
2191236,"December 16, 2021",Virginia,Richmond,"2200 block of Afton Ave",1,0,N/A
2191044,"December 16, 2021",Mississippi,Hattiesburg,"6th St and Rawls Ave",2,0,N/A
2191877,"December 16, 2021",Minnesota,Willmar,"400 15th Ave SW",0,1,N/A
2192025,"December 16, 2021",Minnesota,Rogers,"13550 Commerce Blvd",0,1,N/A
2191486,"December 16, 2021","North Carolina",Wilmington,"3500 block of Oleander Dr",0,1,N/A
2190975,"December 16, 2021","New York","New York (Manhattan)","1836 Amsterdam Ave",1,0,N/A
2191969,"December 16, 2021",Virginia,Woodbridge,"14400 block of Smoketown Rd",0,1,N/A
2191669,"December 16, 2021",California,"Los Angeles","Chatsworth St and Burnet Ave",1,0,N/A
2191366,"December 16, 2021",Tennessee,Memphis,"I-40 and I-240",0,1,N/A
2191792,"December 16, 2021","South Carolina",Columbia,"4800 Monticello Rd",0,0,N/A
2191479,"December 16, 2021",Alabama,Troy,"600 Block of Botts Ave",0,2,N/A
2190999,"December 16, 2021",Tennessee,Nashville,"900 block of Old Hickory Blvd",1,0,N/A
2194770,"December 16, 2021",Maryland,Baltimore,"600 Lucia Ave",1,0,N/A
2191298,"December 16, 2021",Tennessee,Memphis,"800 E E H Crump Blvd",1,0,N/A
2191276,"December 16, 2021",Virginia,Hampton,"500 block of W Chamberlin Ave",0,1,N/A
2190947,"December 16, 2021","New York","Corona (Queens)","Northern Blvd and 57th St",1,2,N/A
2191269,"December 16, 2021",Michigan,"Grand Rapids","Englewood Ave SE and Shangrai La Dr SE",0,1,N/A
2191915,"December 16, 2021",Pennsylvania,Tarentum,"300 block of Main St",1,0,N/A
2191840,"December 16, 2021",Ohio,Oregon,"3100 block of Hazelton Dr",1,0,N/A
2191630,"December 16, 2021",Texas,"Fort Worth","3560 Altamesa Blvd",1,0,N/A
2191498,"December 16, 2021","South Carolina",Florence,"1617 W Lucas St",0,1,N/A
2191825,"December 16, 2021",Wisconsin,Milwaukee,"8400 block of W Beatrice Ct",0,1,N/A
2192019,"December 16, 2021",Missouri,"Saint Louis","7445 W Florissant Ave",0,1,N/A
2190966,"December 16, 2021",Ohio,Tallmadge,"W Overdale Dr and Nottingham St",0,1,N/A
2191155,"December 16, 2021",Tennessee,Memphis,"I-55 and W McLemore Ave",2,1,N/A
2191813,"December 16, 2021","New York",Bronx,"E 169th St and Sheridan Ave",0,1,N/A
2191281,"December 16, 2021","New Jersey","Jersey City","600 block of Communipaw Ave",1,0,N/A
2191159,"December 16, 2021",Michigan,Detroit,"5300 block of Courville St",1,0,N/A
2191787,"December 16, 2021",Texas,Houston,"3701 Parker Rd",0,1,N/A
2190908,"December 16, 2021",Texas,"San Antonio","829 N New Braunfels Ave",1,0,N/A
2191782,"December 16, 2021","South Carolina",Sumter,"Dicks St",0,1,N/A
2191780,"December 16, 2021",Ohio,Columbus,"4748 Lesbrook Dr",0,1,N/A
2191145,"December 16, 2021",Kentucky,Martin,N/A,0,1,N/A
2190954,"December 16, 2021",Maryland,Baltimore,"4400 block of Pennington Ave",2,0,N/A
2191129,"December 16, 2021",Maryland,"Temple Hills (Hillcrest Heights)","4300 block of 19th Ave",0,1,N/A
2191127,"December 16, 2021",Illinois,Evanston,"1600 Dodge Ave",0,0,N/A
2191748,"December 16, 2021",Maryland,Baltimore,"4800 block of Parkside Ave",0,1,N/A
2191124,"December 16, 2021","District of Columbia",Washington,"Wheeler Rd SE and Mississippi Ave SE",0,1,N/A
2191746,"December 16, 2021",Maryland,Baltimore,"800 block of E 41st St",0,1,N/A
2191060,"December 16, 2021",Maryland,Baltimore,"1300 block of Glyndon Ave",0,1,N/A
2191488,"December 16, 2021","South Carolina","North Charleston","2600 block of Ranger Dr",1,0,N/A
2191113,"December 16, 2021",Florida,Tampa,"E Chelsea St and N Englewood St",1,0,N/A
2191066,"December 16, 2021",Florida,Hollywood,"4800 block of Hollywood Blvd",0,1,N/A
2191050,"December 16, 2021","New York",Buffalo,"2885 Main St",0,0,N/A
2194122,"December 16, 2021","New Mexico",Farmington,"2000 block of N Tucker Ave",0,2,N/A
2191835,"December 16, 2021",Ohio,Hubbard,"Seifert-Lewis Rd",1,0,N/A
2191714,"December 16, 2021",Texas,"Port Arthur","3800 Normandy Ave",0,2,N/A
2191385,"December 16, 2021",California,Turlock,"600 block of High St",0,1,N/A
2191573,"December 16, 2021","New Mexico","Santa Fe","100 block of W Water St",0,1,N/A
2190994,"December 16, 2021",Louisiana,"New Orleans","1300 block of Alabo St",1,0,N/A
2190973,"December 16, 2021","New York",Bronx,"520 E 149th St",0,1,N/A
2190958,"December 16, 2021","New York","Staten Island","Hinton St and Woodrow Rd",1,0,N/A
2190943,"December 16, 2021","New York","Corona (Queens)","56-15 Northern Blvd",1,1,N/A
2190937,"December 16, 2021",Ohio,Blanchester,"953 Cherry St",0,0,N/A
2190743,"December 16, 2021",Texas,Beaumont,"3150 W Cardinal Dr",0,1,N/A
2193383,"December 16, 2021",Georgia,Atlanta,"2090 Tiger Flowers Dr NW",1,0,N/A
2191118,"December 16, 2021",Maryland,Brandywine,"8000 block of Grayden Ln",1,0,N/A
2191662,"December 16, 2021",California,Lancaster,"1300 block of W Ave H",1,0,N/A
2191213,"December 16, 2021",Nevada,"Las Vegas","4949 N Rancho Dr",0,1,N/A
2191613,"December 16, 2021",Florida,Bradenton,"6100 block of 10th St E",1,0,N/A
2190926,"December 16, 2021",Ohio,Youngstown,"1600 block of Everett Ave",2,0,N/A
2191534,"December 16, 2021",Illinois,Peoria,"500 block of Haungs Ave",0,1,N/A
2190893,"December 16, 2021",Texas,Lubbock,"2800 block of Emory St",0,1,N/A
2191549,"December 16, 2021",Illinois,Rockford,"7th St and 12th Ave",0,2,N/A
2191240,"December 16, 2021",Michigan,"Muskegon (Norton Shores)","2389 W Sherman Blvd",1,0,N/A
2190895,"December 16, 2021",Indiana,"South Bend","103 S Dixie Way",1,0,N/A
2190902,"December 16, 2021",Ohio,Dayton,"217 Out Belle Dr",2,0,N/A
2191610,"December 16, 2021",Florida,"Saint Petersburg","94th Ave N and 5th St N",0,1,N/A
2191546,"December 16, 2021",Arizona,Yuma,"2000 block of S Ave A",0,1,N/A
2191918,"December 16, 2021",Pennsylvania,Philadelphia,"3800 block of Brown St",1,0,N/A
2192279,"December 16, 2021",Indiana,Gary,"1700 block of Polk St",0,1,N/A
2191578,"December 16, 2021",Connecticut,Bridgeport,"500 Park Ave",1,0,N/A
2190812,"December 16, 2021",Illinois,Chicago,"800 block of W 72nd St",0,1,N/A
2190809,"December 16, 2021",Illinois,Chicago,"5000 block of S Archer Ave",0,1,N/A
2190804,"December 16, 2021",Massachusetts,Springfield,"100 block of Fort Pleasant Ave",0,1,N/A
2190799,"December 16, 2021",Illinois,Chicago,"700 block of E 104th Pl",0,1,N/A
2191691,"December 16, 2021",Texas,Odessa,"1313 N Lauderdale Ave",1,0,N/A
2190793,"December 16, 2021",Illinois,Chicago,"1700 block of W 46th St",0,2,N/A
2191538,"December 16, 2021",Florida,"Flagler Beach","N 17th St and N Daytona Ave",1,0,N/A
2193243,"December 16, 2021",Massachusetts,Boston,"7 Shelby St",1,0,N/A
2191517,"December 16, 2021",Illinois,Chicago,"12000 block of S Parnell Ave",0,1,N/A
2191515,"December 16, 2021",Illinois,Chicago,"2800 block of W 43rd St",0,1,N/A
2191512,"December 16, 2021",Illinois,Chicago,"1600 block of W 81st St",0,1,N/A
2190783,"December 16, 2021",Connecticut,"West Haven","175 Platt Ave",1,0,N/A
2191508,"December 16, 2021",Illinois,Chicago,"8300 block of S Blackstone Ave",1,0,N/A
2211849,"December 16, 2021",Pennsylvania,Philadelphia,"6100 block of Baltimore St",0,1,N/A
2211847,"December 16, 2021",Pennsylvania,Philadelphia,"600 block of N 34th St",0,1,N/A
2211845,"December 16, 2021",Pennsylvania,Philadelphia,"4800 block of Wayne Ave",0,1,N/A
2211842,"December 16, 2021",Pennsylvania,Philadelphia,"4300 block of Lancaster Ave",0,2,N/A
2191619,"December 16, 2021",Utah,"Clearfield (Clinton)","1700 N and 1300 W",1,0,N/A
2191234,"December 16, 2021",Washington,Lynnwood,"6002 168th St SW",0,0,N/A
2191500,"December 16, 2021","South Carolina","Rock Hill","700 block of Jefferson Ave",0,1,N/A
2204527,"December 16, 2021",Pennsylvania,Philadelphia,"5200 block of N Marshall St",1,0,N/A
2192149,"December 16, 2021",Alabama,Moulton,"Co Rd 375",0,3,N/A
2190971,"December 16, 2021",Indiana,"Fort Wayne","1616 Howell St",1,0,N/A
2190862,"December 16, 2021",Texas,"Texas City","5100 block of Acorn Cir",1,0,N/A
2191078,"December 16, 2021",Oregon,"Portland (Tigard)","11485 SW Greenburg Rd",2,0,N/A
2192126,"December 16, 2021",Texas,"Port Arthur","1300 block of Sabine Ave",0,1,N/A
2191464,"December 16, 2021",Louisiana,"Baton Rouge","5145 Evangeline St",1,0,N/A
2193997,"December 16, 2021",California,"Mc Farland (Mcfarland)","100 block of San Pedro St",1,0,N/A
2191477,"December 16, 2021",Texas,"Port Lavaca","332 Independence Dr",1,0,N/A
2192108,"December 16, 2021",Ohio,Batavia,"Laurel Farms Ln",0,0,N/A
2192103,"December 16, 2021",Maryland,Hyattsville,"1400 Block of University Blvd",0,1,N/A
2192097,"December 16, 2021","District of Columbia",Washington,"Florida Ave NW and 11th St NW",0,2,N/A
2191462,"December 16, 2021",Texas,Texarkana,"407 Wade Ln",1,0,N/A
2192067,"December 16, 2021",Texas,"San Antonio","N Zarzamora St and W Laurel",1,0,N/A
2191131,"December 16, 2021","District of Columbia",Washington,"3500 block of Hayes St NE",0,1,N/A
2192082,"December 16, 2021","New Jersey",Newark,"115 Brookdale Ave",0,1,N/A
2191455,"December 16, 2021",Kentucky,Louisville,"W Hill St and S 13th St",0,1,N/A
2192069,"December 16, 2021",Colorado,Denver,"5100 block of N Washington St",0,1,N/A
2191438,"December 16, 2021",Kentucky,Louisville,"S 3rd St and York St",0,1,N/A
2191444,"December 16, 2021","New Jersey",Paterson,"8th Ave and E 17th St",0,1,N/A
2191763,"December 16, 2021",Maryland,Edgewood,"Ashby Square",0,2,N/A
2191069,"December 16, 2021",Maryland,Baltimore,"500 block of Denison St",1,0,N/A
2191449,"December 16, 2021","New Jersey",Elizabeth,"2nd St and Bond St",1,0,N/A
2194457,"December 15, 2021",Illinois,"Granite City (Pontoon Beach)","3800 block of Lake Dr",0,1,N/A
2190401,"December 15, 2021",Georgia,Atlanta,"426 Thaxton Dr",1,0,N/A
2190182,"December 15, 2021",Maryland,Suitland,"2500 block of Darel Dr",1,0,N/A
2190469,"December 15, 2021",Arizona,Avondale,"S Central Ave and W Lower Buckeye Rd",0,1,N/A
